Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
22/09/2019,18:00,Atalanta,Fiorentina,2,2,D
22/09/2019,20:45,Lazio,Parma,2,0,H
24/09/2019,19:00,Hellas Verona,Udinese,0,0,D
24/09/2019,21:00,Brescia,Juventus,1,2,A
25/09/2019,19:00,AS Roma,Atalanta,0,2,A
25/09/2019,21:00,Fiorentina,Sampdoria,2,1,H
25/09/2019,,Genoa,Bologna,0,0,D
25/09/2019,,Inter,Lazio,1,0,H
25/09/2019,,Napoli,Cagliari,0,1,A
25/09/2019,,Parma,Sassuolo,1,0,H
25/09/2019,,SPAL,Lecce,1,3,A
26/09/2019,21:00,Torino,AC Milan,2,1,H
28/09/2019,15:00,Juventus,SPAL,2,0,H
28/09/2019,18:00,Sampdoria,Inter,1,3,A
28/09/2019,20:45,Sassuolo,Atalanta,1,4,A
29/09/2019,12:30,Napoli,Brescia,2,1,H
29/09/2019,15:00,Lazio,Genoa,4,0,H
29/09/2019,,Lecce,AS Roma,0,1,A
29/09/2019,,Udinese,Bologna,1,0,H
29/09/2019,18:00,Cagliari,Hellas Verona,1,1,D
29/09/2019,20:45,AC Milan,Fiorentina,1,3,A
30/09/2019,20:45,Parma,Torino,3,2,H
05/10/2019,15:00,SPAL,Parma,1,0,H
05/10/2019,18:00,Hellas Verona,Sampdoria,2,0,H
05/10/2019,20:45,Genoa,AC Milan,1,2,A
06/10/2019,12:30,Fiorentina,Udinese,1,0,H
06/10/2019,15:00,Atalanta,Lecce,3,1,H
06/10/2019,,Bologna,Lazio,2,2,D
06/10/2019,,AS Roma,Cagliari,1,1,D
06/10/2019,18:00,Torino,Napoli,0,0,D
06/10/2019,20:45,Inter,Juventus,1,2,A
18/12/2019,20:45,Brescia,Sassuolo,0,2,A
19/10/2019,15:00,Lazio,Atalanta,3,3,D
19/10/2019,18:00,Napoli,Hellas Verona,2,0,H
19/10/2019,20:45,Juventus,Bologna,2,1,H
20/10/2019,12:30,Sassuolo,Inter,3,4,A
20/10/2019,15:00,Cagliari,SPAL,2,0,H
20/10/2019,,Sampdoria,AS Roma,0,0,D
20/10/2019,,Udinese,Torino,1,0,H
20/10/2019,18:00,Parma,Genoa,5,1,H
20/10/2019,20:45,AC Milan,Lecce,2,2,D
21/10/2019,21:00,Brescia,Fiorentina,0,0,D
25/10/2019,20:45,Hellas Verona,Sassuolo,0,1,A
26/10/2019,15:00,Lecce,Juventus,1,1,D
26/10/2019,18:00,Inter,Parma,2,2,D
26/10/2019,20:45,Genoa,Brescia,3,1,H
27/10/2019,12:30,Bologna,Sampdoria,2,1,H
27/10/2019,15:00,Atalanta,Udinese,7,1,H
27/10/2019,,SPAL,Napoli,1,1,D
27/10/2019,,Torino,Cagliari,1,1,D
27/10/2019,18:00,AS Roma,AC Milan,2,1,H
27/10/2019,20:45,Fiorentina,Lazio,1,2,A
29/10/2019,19:00,Parma,Hellas Verona,0,1,A
29/10/2019,21:00,Brescia,Inter,1,2,A
30/10/2019,19:00,Napoli,Atalanta,2,2,D
30/10/2019,21:00,Cagliari,Bologna,3,2,H
30/10/2019,,Juventus,Genoa,2,1,H
30/10/2019,,Lazio,Torino,4,0,H
30/10/2019,,Sampdoria,Lecce,1,1,D
30/10/2019,,Sassuolo,Fiorentina,1,2,A
30/10/2019,,Udinese,AS Roma,0,4,A
31/10/2019,21:00,AC Milan,SPAL,1,0,H
02/11/2019,15:00,AS Roma,Napoli,2,1,H
02/11/2019,18:00,Bologna,Inter,1,2,A
02/11/2019,20:45,Torino,Juventus,0,1,A
03/11/2019,12:30,Atalanta,Cagliari,0,2,A
03/11/2019,15:00,Genoa,Udinese,1,3,A
03/11/2019,,Hellas Verona,Brescia,2,1,H
03/11/2019,,Lecce,Sassuolo,2,2,D
03/11/2019,18:00,Fiorentina,Parma,1,1,D
03/11/2019,20:45,AC Milan,Lazio,1,2,A
04/11/2019,20:45,SPAL,Sampdoria,0,1,A
08/11/2019,20:45,Sassuolo,Bologna,3,1,H
09/11/2019,15:00,Brescia,Torino,0,4,A
09/11/2019,18:00,Inter,Hellas Verona,2,1,H
09/11/2019,20:45,Napoli,Genoa,0,0,D
10/11/2019,12:30,Cagliari,Fiorentina,5,2,H
10/11/2019,15:00,Lazio,Lecce,4,2,H
10/11/2019,,Sampdoria,Atalanta,0,0,D
10/11/2019,,Udinese,SPAL,0,0,D
10/11/2019,18:00,Parma,AS Roma,2,0,H
10/11/2019,20:45,Juventus,AC Milan,1,0,H
23/11/2019,15:00,Atalanta,Juventus,1,3,A
23/11/2019,18:00,AC Milan,Napoli,1,1,D
23/11/2019,20:45,Torino,Inter,0,3,A
24/11/2019,12:30,Bologna,Parma,2,2,D
24/11/2019,15:00,Hellas Verona,Fiorentina,1,0,H
24/11/2019,,AS Roma,Brescia,3,0,H
24/11/2019,,Sassuolo,Lazio,1,2,A
24/11/2019,18:00,Sampdoria,Udinese,2,1,H
25/11/2019,15:00,Lecce,Cagliari,2,2,D
25/11/2019,20:45,SPAL,Genoa,1,1,D
30/11/2019,15:00,Brescia,Atalanta,0,3,A
30/11/2019,18:00,Genoa,Torino,0,1,A
30/11/2019,20:45,Fiorentina,Lecce,0,1,A
01/12/2019,12:30,Juventus,Sassuolo,2,2,D
01/12/2019,15:00,Inter,SPAL,2,1,H
01/12/2019,,Lazio,Udinese,3,0,H
01/12/2019,,Parma,AC Milan,0,1,A
01/12/2019,18:00,Napoli,Bologna,1,2,A
01/12/2019,20:45,Hellas Verona,AS Roma,1,3,A
02/12/2019,20:45,Cagliari,Sampdoria,4,3,H
06/12/2019,20:45,Inter,AS Roma,0,0,D
07/12/2019,15:00,Atalanta,Hellas Verona,3,2,H
07/12/2019,18:00,Udinese,Napoli,1,1,D
07/12/2019,20:45,Lazio,Juventus,3,1,H
08/12/2019,12:30,Lecce,Genoa,2,2,D
08/12/2019,15:00,Sassuolo,Cagliari,2,2,D
08/12/2019,,SPAL,Brescia,0,1,A
08/12/2019,,Torino,Fiorentina,2,1,H
08/12/2019,18:00,Sampdoria,Parma,0,1,A
08/12/2019,20:45,Bologna,AC Milan,2,3,A
14/12/2019,15:00,Brescia,Lecce,3,0,H
14/12/2019,18:30,Napoli,Parma,1,2,A
14/12/2019,20:45,Genoa,Sampdoria,0,1,A
15/12/2019,12:30,Hellas Verona,Torino,3,3,D
15/12/2019,15:00,Bologna,Atalanta,2,1,H
15/12/2019,,Juventus,Udinese,3,1,H
15/12/2019,,AC Milan,Sassuolo,0,0,D
15/12/2019,18:00,AS Roma,SPAL,3,1,H
15/12/2019,20:45,Fiorentina,Inter,1,1,D
16/12/2019,20:45,Cagliari,Lazio,1,2,A
18/12/2019,18:55,Sampdoria,Juventus,1,2,A
20/12/2019,20:45,Fiorentina,AS Roma,1,4,A
21/12/2019,15:00,Udinese,Cagliari,2,1,H
21/12/2019,18:00,Inter,Genoa,4,0,H
21/12/2019,20:45,Torino,SPAL,1,2,A
22/12/2019,12:30,Atalanta,AC Milan,5,0,H
22/12/2019,15:00,Lecce,Bologna,2,3,A
22/12/2019,,Parma,Brescia,1,1,D
22/12/2019,20:45,Sassuolo,Napoli,1,2,A
05/02/2020,20:45,Lazio,Hellas Verona,0,0,D
05/01/2020,12:30,Brescia,Lazio,1,2,A
05/01/2020,15:00,SPAL,Hellas Verona,0,2,A
05/01/2020,18:00,Genoa,Sassuolo,2,1,H
05/01/2020,20:45,AS Roma,Torino,0,2,A
06/01/2020,12:30,Bologna,Fiorentina,1,1,D
06/01/2020,15:00,Atalanta,Parma,5,0,H
06/01/2020,,Juventus,Cagliari,4,0,H
06/01/2020,,AC Milan,Sampdoria,0,0,D
06/01/2020,18:00,Lecce,Udinese,0,1,A
06/01/2020,20:45,Napoli,Inter,1,3,A
11/01/2020,15:00,Cagliari,AC Milan,0,2,A
11/01/2020,18:00,Lazio,Napoli,1,0,H
11/01/2020,20:45,Inter,Atalanta,1,1,D
12/01/2020,12:30,Udinese,Sassuolo,3,0,H
12/01/2020,15:00,Fiorentina,SPAL,1,0,H
12/01/2020,,Sampdoria,Brescia,5,1,H
12/01/2020,,Torino,Bologna,1,0,H
12/01/2020,18:15,Hellas Verona,Genoa,2,1,H
12/01/2020,20:45,AS Roma,Juventus,1,2,A
13/01/2020,20:45,Parma,Lecce,2,0,H
18/01/2020,15:00,Lazio,Sampdoria,5,1,H
18/01/2020,18:00,Sassuolo,Torino,2,1,H
18/01/2020,20:45,Napoli,Fiorentina,0,2,A
19/01/2020,12:30,AC Milan,Udinese,3,2,H
19/01/2020,15:00,Brescia,Cagliari,2,2,D
19/01/2020,,Bologna,Hellas Verona,1,1,D
19/01/2020,,Lecce,Inter,1,1,D
19/01/2020,18:00,Genoa,AS Roma,1,3,A
19/01/2020,20:45,Juventus,Parma,2,1,H
20/01/2020,20:45,Atalanta,SPAL,1,2,A
24/01/2020,20:45,Brescia,AC Milan,0,1,A
25/01/2020,15:00,SPAL,Bologna,1,3,A
25/01/2020,18:00,Fiorentina,Genoa,0,0,D
25/01/2020,20:45,Torino,Atalanta,0,7,A
26/01/2020,12:30,Inter,Cagliari,1,1,D
26/01/2020,15:00,Hellas Verona,Lecce,3,0,H
26/01/2020,,Sampdoria,Sassuolo,0,0,D
26/01/2020,,Parma,Udinese,2,0,H
26/01/2020,18:00,AS Roma,Lazio,1,1,D
26/01/2020,20:45,Napoli,Juventus,2,1,H
01/02/2020,15:00,Bologna,Brescia,2,1,H
01/02/2020,18:00,Cagliari,Parma,2,2,D
01/02/2020,20:45,Sassuolo,AS Roma,4,2,H
02/02/2020,12:30,Juventus,Fiorentina,3,0,H
02/02/2020,15:00,Atalanta,Genoa,2,2,D
02/02/2020,,AC Milan,Hellas Verona,1,1,D
02/02/2020,,Lazio,SPAL,5,1,H
02/02/2020,18:00,Lecce,Torino,4,0,H
02/02/2020,20:45,Udinese,Inter,0,2,A
03/02/2020,20:45,Sampdoria,Napoli,2,4,A
07/02/2020,20:45,AS Roma,Bologna,2,3,A
08/02/2020,15:00,Fiorentina,Atalanta,1,2,A
08/02/2020,18:00,Torino,Sampdoria,1,3,A
08/02/2020,20:45,Hellas Verona,Juventus,2,1,H
09/02/2020,12:30,SPAL,Sassuolo,1,2,A
09/02/2020,15:00,Genoa,Cagliari,1,0,H
09/02/2020,,Napoli,Lecce,2,3,A
09/02/2020,,Brescia,Udinese,1,1,D
09/02/2020,18:00,Parma,Lazio,0,1,A
09/02/2020,20:45,Inter,AC Milan,4,2,H
15/02/2020,15:00,Lecce,SPAL,2,1,H
15/02/2020,18:00,Bologna,Genoa,0,3,A
15/02/2020,20:45,Atalanta,AS Roma,2,1,H
16/02/2020,12:30,Udinese,Hellas Verona,0,0,D
16/02/2020,15:00,Juventus,Brescia,2,0,H
16/02/2020,,Sampdoria,Fiorentina,1,5,A
16/02/2020,,Sassuolo,Parma,0,1,A
16/02/2020,18:00,Cagliari,Napoli,0,1,A
16/02/2020,20:45,Lazio,Inter,2,1,H
17/02/2020,20:45,AC Milan,Torino,1,0,H
21/02/2020,20:45,Brescia,Napoli,1,2,A
22/02/2020,15:00,Bologna,Udinese,1,1,D
22/02/2020,18:00,SPAL,Juventus,1,2,A
22/02/2020,20:45,Fiorentina,AC Milan,1,1,D
23/02/2020,12:30,Genoa,Lazio,2,3,A
23/02/2020,18:00,AS Roma,Lecce,4,0,H
20/06/2020,19:30,Torino,Parma,1,1,D
20/06/2020,21:45,Hellas Verona,Cagliari,2,1,H
21/06/2020,19:30,Atalanta,Sassuolo,4,1,H
21/06/2020,21:45,Inter,Sampdoria,2,1,H
29/02/2020,15:00,Lazio,Bologna,2,0,H
29/02/2020,20:45,Napoli,Torino,2,1,H
01/03/2020,15:00,Lecce,Atalanta,2,7,A
01/03/2020,18:00,Cagliari,AS Roma,3,4,A
08/03/2020,13:45,Parma,SPAL,0,1,A
08/03/2020,15:00,AC Milan,Genoa,1,2,A
08/03/2020,,Sampdoria,Hellas Verona,2,1,H
08/03/2020,18:00,Udinese,Fiorentina,0,0,D
08/03/2020,20:45,Juventus,Inter,2,0,H
09/03/2020,18:30,Sassuolo,Brescia,3,0,H
22/06/2020,19:30,Fiorentina,Brescia,1,1,D
22/06/2020,,Lecce,AC Milan,1,4,A
22/06/2020,21:45,Bologna,Juventus,0,2,A
23/06/2020,19:30,SPAL,Cagliari,0,1,A
23/06/2020,,Hellas Verona,Napoli,0,2,A
23/06/2020,21:45,Genoa,Parma,1,4,A
23/06/2020,,Torino,Udinese,1,0,H
24/06/2020,19:30,Inter,Sassuolo,3,3,D
24/06/2020,21:45,Atalanta,Lazio,3,2,H
24/06/2020,,AS Roma,Sampdoria,2,1,H
26/06/2020,21:45,Juventus,Lecce,4,0,H
27/06/2020,17:15,Brescia,Genoa,2,2,D
27/06/2020,19:30,Cagliari,Torino,4,2,H
27/06/2020,21:45,Lazio,Fiorentina,2,1,H
28/06/2020,17:15,AC Milan,AS Roma,2,0,H
28/06/2020,19:30,Udinese,Atalanta,2,3,A
28/06/2020,,Sampdoria,Bologna,1,2,A
28/06/2020,,Sassuolo,Hellas Verona,3,3,D
28/06/2020,,Napoli,SPAL,3,1,H
28/06/2020,21:45,Parma,Inter,1,2,A
30/06/2020,19:30,Torino,Lazio,1,2,A
30/06/2020,21:45,Genoa,Juventus,1,3,A
01/07/2020,19:30,Inter,Brescia,6,0,H
01/07/2020,,Bologna,Cagliari,1,1,D
01/07/2020,21:45,SPAL,AC Milan,2,2,D
01/07/2020,,Hellas Verona,Parma,3,2,H
01/07/2020,,Lecce,Sampdoria,1,2,A
01/07/2020,,Fiorentina,Sassuolo,1,3,A
02/07/2020,19:30,Atalanta,Napoli,2,0,H
02/07/2020,21:45,AS Roma,Udinese,0,2,A
04/07/2020,17:15,Juventus,Torino,4,1,H
04/07/2020,19:30,Sassuolo,Lecce,4,2,H
04/07/2020,21:45,Lazio,AC Milan,0,3,A
05/07/2020,17:15,Inter,Bologna,1,2,A
05/07/2020,19:30,Cagliari,Atalanta,0,1,A
05/07/2020,,Parma,Fiorentina,1,2,A
05/07/2020,,Udinese,Genoa,2,2,D
05/07/2020,,Brescia,Hellas Verona,2,0,H
05/07/2020,,Sampdoria,SPAL,3,0,H
05/07/2020,21:45,Napoli,AS Roma,2,1,H
07/07/2020,19:30,Lecce,Lazio,2,1,H
07/07/2020,21:45,AC Milan,Juventus,4,2,H
08/07/2020,19:30,Fiorentina,Cagliari,0,0,D
08/07/2020,,Genoa,Napoli,1,2,A
08/07/2020,21:45,Torino,Brescia,3,1,H
08/07/2020,,AS Roma,Parma,2,1,H
08/07/2020,,Atalanta,Sampdoria,2,0,H
08/07/2020,,Bologna,Sassuolo,1,2,A
09/07/2020,19:30,SPAL,Udinese,0,3,A
09/07/2020,21:45,Hellas Verona,Inter,2,2,D
11/07/2020,17:15,Lazio,Sassuolo,1,2,A
11/07/2020,19:30,Brescia,AS Roma,0,3,A
11/07/2020,21:45,Juventus,Atalanta,2,2,D
12/07/2020,17:15,Genoa,SPAL,2,0,H
12/07/2020,19:30,Parma,Bologna,2,2,D
12/07/2020,,Fiorentina,Hellas Verona,1,1,D
12/07/2020,,Cagliari,Lecce,0,0,D
12/07/2020,,Udinese,Sampdoria,1,3,A
12/07/2020,21:45,Napoli,AC Milan,2,2,D
13/07/2020,21:45,Inter,Torino,3,1,H
14/07/2020,21:45,Atalanta,Brescia,6,2,H
15/07/2020,19:30,Sampdoria,Cagliari,3,0,H
15/07/2020,,Bologna,Napoli,1,1,D
15/07/2020,,AC Milan,Parma,3,1,H
15/07/2020,21:45,Lecce,Fiorentina,1,3,A
15/07/2020,,AS Roma,Hellas Verona,2,1,H
15/07/2020,,Sassuolo,Juventus,3,3,D
15/07/2020,,Udinese,Lazio,0,0,D
16/07/2020,19:30,Torino,Genoa,3,0,H
16/07/2020,21:45,SPAL,Inter,0,4,A
18/07/2020,17:15,Hellas Verona,Atalanta,1,1,D
18/07/2020,19:30,Cagliari,Sassuolo,1,1,D
18/07/2020,21:45,AC Milan,Bologna,5,1,H
19/07/2020,17:15,Parma,Sampdoria,2,3,A
19/07/2020,19:30,Genoa,Lecce,2,1,H
19/07/2020,,Brescia,SPAL,2,1,H
19/07/2020,,Fiorentina,Torino,2,0,H
19/07/2020,,Napoli,Udinese,2,1,H
19/07/2020,21:45,AS Roma,Inter,2,2,D
20/07/2020,21:45,Juventus,Lazio,2,1,H
21/07/2020,19:30,Atalanta,Bologna,1,0,H
21/07/2020,21:45,Sassuolo,AC Milan,1,2,A
22/07/2020,19:30,Parma,Napoli,2,1,H
22/07/2020,21:45,Lecce,Brescia,3,1,H
22/07/2020,,Inter,Fiorentina,0,0,D
22/07/2020,,Sampdoria,Genoa,1,2,A
22/07/2020,,Torino,Hellas Verona,1,1,D
22/07/2020,,SPAL,AS Roma,1,6,A
23/07/2020,19:30,Udinese,Juventus,2,1,H
23/07/2020,21:45,Lazio,Cagliari,2,1,H
24/07/2020,21:45,AC Milan,Atalanta,1,1,D
25/07/2020,17:15,Brescia,Parma,1,2,A
25/07/2020,19:30,Genoa,Inter,0,3,A
25/07/2020,21:45,Napoli,Sassuolo,2,0,H
26/07/2020,17:15,Bologna,Lecce,3,2,H
26/07/2020,19:30,AS Roma,Fiorentina,2,1,H
26/07/2020,,Hellas Verona,Lazio,1,5,A
26/07/2020,,SPAL,Torino,1,1,D
26/07/2020,,Cagliari,Udinese,0,1,A
26/07/2020,21:45,Juventus,Sampdoria,2,0,H
28/07/2020,19:30,Parma,Atalanta,1,2,A
28/07/2020,21:45,Inter,Napoli,2,0,H
29/07/2020,19:30,Lazio,Brescia,2,0,H
29/07/2020,,Sassuolo,Genoa,5,0,H
29/07/2020,,Udinese,Lecce,1,2,A
29/07/2020,,Sampdoria,AC Milan,1,4,A
29/07/2020,,Hellas Verona,SPAL,3,0,H
29/07/2020,21:45,Fiorentina,Bologna,4,0,H
29/07/2020,,Cagliari,Juventus,2,0,H
29/07/2020,,Torino,AS Roma,2,3,A
01/08/2019,18:00,Brescia,Sampdoria,1,1,D
01/08/2019,20:45,AC Milan,Cagliari,3,0,H
01/08/2019,,Atalanta,Inter,0,2,A
01/08/2019,,Napoli,Lazio,3,1,H
01/08/2019,,Juventus,AS Roma,1,3,A
02/08/2019,18:00,SPAL,Fiorentina,1,3,A
02/08/2019,20:45,Genoa,Hellas Verona,3,0,H
02/08/2019,,Lecce,Parma,3,4,A
02/08/2019,,Bologna,Torino,1,1,D
02/08/2019,,Sassuolo,Udinese,0,1,A
19/09/2020,18:00,Fiorentina,Torino,1,0,H
19/09/2020,20:45,Hellas Verona,AS Roma,3,0,H
20/09/2020,12:30,Parma,Napoli,0,2,A
20/09/2020,15:00,Genoa,Crotone,4,1,H
20/09/2020,18:00,Sassuolo,Cagliari,1,1,D
20/09/2020,20:45,Juventus,Sampdoria,3,0,H
21/09/2020,20:45,AC Milan,Bologna,2,0,H
26/09/2020,15:00,Torino,Atalanta,2,4,A
26/09/2020,18:00,Sampdoria,Benevento,2,3,A
26/09/2020,,Cagliari,Lazio,0,2,A
26/09/2020,20:45,Inter,Fiorentina,4,3,H
27/09/2020,12:30,Spezia,Sassuolo,1,4,A
27/09/2020,15:00,Hellas Verona,Udinese,1,0,H
27/09/2020,18:00,Napoli,Genoa,6,0,H
27/09/2020,,Crotone,AC Milan,0,2,A
27/09/2020,20:45,AS Roma,Juventus,2,2,D
28/09/2020,20:45,Bologna,Parma,4,1,H
30/09/2020,18:00,Udinese,Spezia,0,2,A
30/09/2020,,Benevento,Inter,2,5,A
30/09/2020,20:45,Lazio,Atalanta,1,4,A
02/10/2020,20:45,Fiorentina,Sampdoria,1,2,A
03/10/2020,15:00,Sassuolo,Crotone,4,1,H
03/10/2020,20:45,Udinese,AS Roma,0,1,A
04/10/2020,12:30,Atalanta,Cagliari,5,2,H
04/10/2020,15:00,Lazio,Inter,1,1,D
04/10/2020,,Parma,Hellas Verona,1,0,H
04/10/2020,,Benevento,Bologna,1,0,H
04/10/2020,18:00,AC Milan,Spezia,3,0,H
17/10/2020,15:00,Napoli,Atalanta,4,1,H
17/10/2020,18:00,Inter,AC Milan,1,2,A
17/10/2020,,Sampdoria,Lazio,3,0,H
17/10/2020,20:45,Crotone,Juventus,1,1,D
18/10/2020,12:30,Bologna,Sassuolo,3,4,A
18/10/2020,15:00,Torino,Cagliari,2,3,A
18/10/2020,,Spezia,Fiorentina,2,2,D
18/10/2020,18:00,Udinese,Parma,3,2,H
18/10/2020,20:45,AS Roma,Benevento,5,2,H
19/10/2020,20:45,Hellas Verona,Genoa,0,0,D
23/10/2020,20:45,Sassuolo,Torino,3,3,D
24/10/2020,15:00,Atalanta,Sampdoria,1,3,A
24/10/2020,18:00,Genoa,Inter,0,2,A
24/10/2020,20:45,Lazio,Bologna,2,1,H
25/10/2020,12:30,Cagliari,Crotone,4,2,H
25/10/2020,15:00,Parma,Spezia,2,2,D
25/10/2020,,Benevento,Napoli,1,2,A
25/10/2020,18:00,Fiorentina,Udinese,3,2,H
25/10/2020,20:45,Juventus,Hellas Verona,1,1,D
26/10/2020,20:45,AC Milan,AS Roma,3,3,D
31/10/2020,15:00,Crotone,Atalanta,1,2,A
31/10/2020,18:00,Inter,Parma,2,2,D
31/10/2020,20:45,Bologna,Cagliari,3,2,H
01/11/2020,12:30,Udinese,AC Milan,1,2,A
01/11/2020,15:00,Torino,Lazio,3,4,A
01/11/2020,,Spezia,Juventus,1,4,A
01/11/2020,18:00,Napoli,Sassuolo,0,2,A
01/11/2020,,AS Roma,Fiorentina,2,0,H
01/11/2020,20:45,Sampdoria,Genoa,1,1,D
02/11/2020,20:45,Hellas Verona,Benevento,3,1,H
04/11/2020,17:00,Genoa,Torino,1,2,A
06/11/2020,20:45,Sassuolo,Udinese,0,0,D
07/11/2020,15:00,Cagliari,Sampdoria,2,0,H
07/11/2020,18:00,Benevento,Spezia,0,3,A
07/11/2020,20:45,Parma,Fiorentina,0,0,D
08/11/2020,12:30,Lazio,Juventus,1,1,D
08/11/2020,15:00,Atalanta,Inter,1,1,D
08/11/2020,,Torino,Crotone,0,0,D
08/11/2020,,Genoa,AS Roma,1,3,A
08/11/2020,18:00,Bologna,Napoli,0,1,A
08/11/2020,20:45,AC Milan,Hellas Verona,2,2,D
21/11/2020,15:00,Crotone,Lazio,0,2,A
21/11/2020,18:00,Spezia,Atalanta,0,0,D
21/11/2020,20:45,Juventus,Cagliari,2,0,H
22/11/2020,12:30,Fiorentina,Benevento,0,1,A
22/11/2020,15:00,Inter,Torino,4,2,H
22/11/2020,,AS Roma,Parma,3,0,H
22/11/2020,,Sampdoria,Bologna,1,2,A
22/11/2020,,Hellas Verona,Sassuolo,0,2,A
22/11/2020,18:00,Udinese,Genoa,1,0,H
22/11/2020,20:45,Napoli,AC Milan,1,3,A
28/11/2020,15:00,Sassuolo,Inter,0,3,A
28/11/2020,18:00,Benevento,Juventus,1,1,D
28/11/2020,20:45,Atalanta,Hellas Verona,0,2,A
29/11/2020,12:30,Lazio,Udinese,1,3,A
29/11/2020,15:00,AC Milan,Fiorentina,2,0,H
29/11/2020,,Bologna,Crotone,1,0,H
29/11/2020,18:00,Cagliari,Spezia,2,2,D
29/11/2020,20:45,Napoli,AS Roma,4,0,H
30/11/2020,18:30,Torino,Sampdoria,2,2,D
30/11/2020,20:45,Genoa,Parma,1,2,A
05/12/2020,15:00,Spezia,Lazio,1,2,A
05/12/2020,18:00,Juventus,Torino,2,1,H
05/12/2020,20:45,Inter,Bologna,3,1,H
06/12/2020,12:30,Hellas Verona,Cagliari,1,1,D
06/12/2020,15:00,AS Roma,Sassuolo,0,0,D
06/12/2020,,Parma,Benevento,0,0,D
06/12/2020,18:00,Crotone,Napoli,0,4,A
06/12/2020,20:45,Sampdoria,AC Milan,1,2,A
07/12/2020,20:45,Fiorentina,Genoa,1,1,D
11/12/2020,20:45,Sassuolo,Benevento,1,0,H
12/12/2020,15:00,Crotone,Spezia,4,1,H
12/12/2020,18:00,Torino,Udinese,2,3,A
12/12/2020,20:45,Lazio,Hellas Verona,1,2,A
13/12/2020,12:45,Cagliari,Inter,1,3,A
13/12/2020,15:00,Napoli,Sampdoria,2,1,H
13/12/2020,,Atalanta,Fiorentina,3,0,H
13/12/2020,,Bologna,AS Roma,1,5,A
13/12/2020,18:00,Genoa,Juventus,1,3,A
13/12/2020,20:45,AC Milan,Parma,2,2,D
15/12/2020,18:30,Udinese,Crotone,0,0,D
15/12/2020,20:45,Benevento,Lazio,1,1,D
16/12/2020,18:30,Juventus,Atalanta,1,1,D
16/12/2020,20:45,Inter,Napoli,1,0,H
16/12/2020,,Fiorentina,Sassuolo,1,1,D
16/12/2020,,Parma,Cagliari,0,0,D
16/12/2020,,Genoa,AC Milan,2,2,D
16/12/2020,,Spezia,Bologna,2,2,D
16/12/2020,,Hellas Verona,Sampdoria,1,2,A
17/12/2020,20:45,AS Roma,Torino,3,1,H
19/12/2020,15:00,Fiorentina,Hellas Verona,1,1,D
19/12/2020,18:00,Sampdoria,Crotone,3,1,H
19/12/2020,20:45,Parma,Juventus,0,4,A
20/12/2020,12:30,Torino,Bologna,1,1,D
20/12/2020,15:00,Inter,Spezia,2,1,H
20/12/2020,,Cagliari,Udinese,1,1,D
20/12/2020,,Sassuolo,AC Milan,1,2,A
20/12/2020,,Benevento,Genoa,2,0,H
20/12/2020,18:00,Atalanta,AS Roma,4,1,H
20/12/2020,20:45,Lazio,Napoli,2,0,H
22/12/2020,18:30,Crotone,Parma,2,1,H
22/12/2020,20:45,Juventus,Fiorentina,0,3,A
23/12/2020,18:30,Hellas Verona,Inter,1,2,A
23/12/2020,20:45,Napoli,Torino,1,1,D
23/12/2020,,AS Roma,Cagliari,3,2,H
23/12/2020,,AC Milan,Lazio,3,2,H
23/12/2020,,Udinese,Benevento,0,2,A
23/12/2020,,Sampdoria,Sassuolo,2,3,A
23/12/2020,,Bologna,Atalanta,2,2,D
23/12/2020,,Spezia,Genoa,1,2,A
03/01/2021,12:30,Inter,Crotone,6,2,H
03/01/2021,15:00,Fiorentina,Bologna,0,0,D
03/01/2021,,AS Roma,Sampdoria,1,0,H
03/01/2021,,Parma,Torino,0,3,A
03/01/2021,,Atalanta,Sassuolo,5,1,H
03/01/2021,,Cagliari,Napoli,1,4,A
03/01/2021,,Genoa,Lazio,1,1,D
03/01/2021,,Spezia,Hellas Verona,0,1,A
03/01/2021,18:00,Benevento,AC Milan,0,2,A
03/01/2021,20:45,Juventus,Udinese,4,1,H
06/01/2021,12:30,Cagliari,Benevento,1,2,A
06/01/2021,15:00,Lazio,Fiorentina,2,1,H
06/01/2021,,Sampdoria,Inter,2,1,H
06/01/2021,,Torino,Hellas Verona,1,1,D
06/01/2021,,Bologna,Udinese,2,2,D
06/01/2021,,Sassuolo,Genoa,2,1,H
06/01/2021,,Crotone,AS Roma,1,3,A
06/01/2021,15:05,Atalanta,Parma,3,0,H
06/01/2021,18:00,Napoli,Spezia,1,2,A
06/01/2021,20:45,AC Milan,Juventus,1,3,A
09/01/2021,15:00,Benevento,Atalanta,1,4,A
09/01/2021,18:00,Genoa,Bologna,2,0,H
09/01/2021,20:45,AC Milan,Torino,2,0,H
10/01/2021,12:30,AS Roma,Inter,2,2,D
10/01/2021,15:00,Parma,Lazio,0,2,A
10/01/2021,,Udinese,Napoli,1,2,A
10/01/2021,,Hellas Verona,Crotone,2,1,H
10/01/2021,18:05,Fiorentina,Cagliari,1,0,H
10/01/2021,20:45,Juventus,Sassuolo,3,1,H
11/01/2021,20:45,Spezia,Sampdoria,2,1,H
15/01/2021,20:45,Lazio,AS Roma,3,0,H
16/01/2021,15:00,Bologna,Hellas Verona,1,0,H
16/01/2021,18:00,Torino,Spezia,0,0,D
