Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
17/01/2025,Montpellier,Monaco,2,1,H
17/01/2025,Lille,Nice,2,1,H
18/01/2025,Lens,PSG,1,2,A
18/01/2025,Rennes,Brest,1,2,A
18/01/2025,Lyon,Toulouse,0,0,D
19/01/2025,Saint-Etienne,Nantes,1,1,D
19/01/2025,Reims,Le Havre,1,1,D
19/01/2025,Angers,Auxerre,2,0,H
19/01/2025,Marseille,Strasbourg,1,1,D
24/01/2025,Auxerre,Saint-Etienne,1,1,D
25/01/2025,Monaco,Rennes,3,2,H
25/01/2025,Strasbourg,Lille,2,1,H
25/01/2025,PSG,Reims,1,1,D
26/01/2025,Le Havre,Brest,0,1,A
26/01/2025,Nantes,Lyon,1,1,D
26/01/2025,Toulouse,Montpellier,1,2,A
26/01/2025,Lens,Angers,1,0,H
26/01/2025,Nice,Marseille,2,0,H
31/01/2025,Montpellier,Lens,0,2,A
01/02/2025,Brest,PSG,2,5,A
01/02/2025,Monaco,Auxerre,4,2,H
01/02/2025,Lille,Saint-Etienne,4,1,H
02/02/2025,Toulouse,Nice,1,1,D
02/02/2025,Reims,Nantes,1,2,A
02/02/2025,Angers,Le Havre,1,1,D
02/02/2025,Rennes,Strasbourg,1,0,H
02/02/2025,Marseille,Lyon,3,2,H
07/02/2025,Nantes,Brest,0,2,A
07/02/2025,PSG,Monaco,4,1,H
08/02/2025,Nice,Lens,2,0,H
08/02/2025,Lille,Le Havre,1,2,A
08/02/2025,Saint-Etienne,Rennes,0,2,A
09/02/2025,Lyon,Reims,4,0,H
09/02/2025,Auxerre,Toulouse,2,2,D
09/02/2025,Strasbourg,Montpellier,2,0,H
09/02/2025,Angers,Marseille,0,2,A
14/02/2025,Brest,Auxerre,2,2,D
15/02/2025,Marseille,Saint-Etienne,5,1,H
15/02/2025,Monaco,Nantes,7,1,H
15/02/2025,Toulouse,PSG,0,1,A
16/02/2025,Montpellier,Lyon,1,4,A
16/02/2025,Lens,Strasbourg,0,2,A
16/02/2025,Reims,Angers,0,1,A
16/02/2025,Le Havre,Nice,1,3,A
16/02/2025,Rennes,Lille,0,2,A
21/02/2025,Rennes,Reims,1,0,H
22/02/2025,Lille,Monaco,2,1,H
22/02/2025,Saint-Etienne,Angers,3,3,D
22/02/2025,Auxerre,Marseille,3,0,H
23/02/2025,Nantes,Lens,3,1,H
23/02/2025,Le Havre,Toulouse,1,4,A
23/02/2025,Strasbourg,Brest,0,0,D
23/02/2025,Nice,Montpellier,2,0,H
23/02/2025,Lyon,PSG,2,3,A
28/02/2025,Monaco,Reims,3,0,H
01/03/2025,Saint-Etienne,Nice,1,3,A
01/03/2025,Lens,Le Havre,3,4,A
01/03/2025,PSG,Lille,4,1,H
02/03/2025,Lyon,Brest,2,1,H
02/03/2025,Montpellier,Rennes,0,4,A
02/03/2025,Auxerre,Strasbourg,0,1,A
02/03/2025,Angers,Toulouse,0,4,A
02/03/2025,Marseille,Nantes,2,0,H
07/03/2025,Toulouse,Monaco,1,1,D
08/03/2025,Rennes,PSG,1,4,A
08/03/2025,Lille,Montpellier,1,0,H
08/03/2025,Marseille,Lens,0,1,A
09/03/2025,Brest,Angers,2,0,H
09/03/2025,Le Havre,Saint-Etienne,1,1,D
09/03/2025,Reims,Auxerre,0,2,A
09/03/2025,Nantes,Strasbourg,0,1,A
09/03/2025,Nice,Lyon,0,2,A
14/03/2025,Nice,Auxerre,1,1,D
15/03/2025,Nantes,Lille,1,0,H
15/03/2025,Angers,Monaco,0,2,A
15/03/2025,Lens,Rennes,1,0,H
16/03/2025,Lyon,Le Havre,4,2,H
16/03/2025,Montpellier,Saint-Etienne,0,2,A
16/03/2025,Brest,Reims,0,0,D
16/03/2025,Strasbourg,Toulouse,2,1,H
16/03/2025,PSG,Marseille,3,1,H
28/03/2025,Strasbourg,Lyon,4,2,H
29/03/2025,Reims,Marseille,3,1,H
29/03/2025,Saint-Etienne,PSG,1,6,A
29/03/2025,Monaco,Nice,2,1,H
30/03/2025,Toulouse,Brest,2,4,A
30/03/2025,Angers,Rennes,0,3,A
30/03/2025,Auxerre,Montpellier,1,0,H
30/03/2025,Le Havre,Nantes,3,2,H
30/03/2025,Lille,Lens,1,0,H
04/04/2025,Nice,Nantes,1,2,A
05/04/2025,PSG,Angers,1,0,H
05/04/2025,Brest,Monaco,2,1,H
05/04/2025,Lyon,Lille,2,1,H
06/04/2025,Lens,Saint-Etienne,1,0,H
06/04/2025,Montpellier,Le Havre,0,2,A
06/04/2025,Reims,Strasbourg,0,1,A
06/04/2025,Rennes,Auxerre,0,1,A
06/04/2025,Marseille,Toulouse,3,2,H
11/04/2025,Lens,Reims,0,2,A
12/04/2025,Monaco,Marseille,3,0,H
12/04/2025,Toulouse,Lille,1,2,A
12/04/2025,Strasbourg,Nice,2,2,D
13/04/2025,Saint-Etienne,Brest,3,3,D
13/04/2025,Le Havre,Rennes,1,5,A
13/04/2025,Angers,Montpellier,2,0,H
13/04/2025,Auxerre,Lyon,1,3,A
18/04/2025,Rennes,Nantes,2,1,H
19/04/2025,PSG,Le Havre,2,1,H
19/04/2025,Monaco,Strasbourg,0,0,D
19/04/2025,Marseille,Montpellier,5,1,H
20/04/2025,Lille,Auxerre,3,1,H
20/04/2025,Nice,Angers,2,1,H
20/04/2025,Brest,Lens,1,3,A
20/04/2025,Reims,Toulouse,1,0,H
20/04/2025,Saint-Etienne,Lyon,2,1,H
22/04/2025,Nantes,PSG,1,1,D
25/04/2025,PSG,Nice,1,3,A
26/04/2025,Strasbourg,Saint-Etienne,3,1,H
26/04/2025,Le Havre,Monaco,1,1,D
26/04/2025,Lyon,Rennes,4,1,H
27/04/2025,Angers,Lille,0,2,A
27/04/2025,Nantes,Toulouse,0,0,D
27/04/2025,Montpellier,Reims,0,0,D
27/04/2025,Lens,Auxerre,0,4,A
27/04/2025,Marseille,Brest,4,1,H
02/05/2025,Nice,Reims,1,0,H
03/05/2025,Strasbourg,PSG,2,1,H
03/05/2025,Toulouse,Rennes,2,1,H
03/05/2025,Saint-Etienne,Monaco,1,3,A
04/05/2025,Nantes,Angers,0,1,A
04/05/2025,Lyon,Lens,1,2,A
04/05/2025,Brest,Montpellier,1,0,H
04/05/2025,Auxerre,Le Havre,1,2,A
04/05/2025,Lille,Marseille,1,1,D
10/05/2025,Reims,Saint-Etienne,0,2,A
10/05/2025,Auxerre,Nantes,1,1,D
10/05/2025,Angers,Strasbourg,2,1,H
10/05/2025,Le Havre,Marseille,1,3,A
10/05/2025,Rennes,Nice,2,0,H
10/05/2025,Montpellier,PSG,1,4,A
10/05/2025,Toulouse,Lens,1,1,D
10/05/2025,Brest,Lille,2,0,H
10/05/2025,Monaco,Lyon,2,0,H
17/05/2025,Marseille,Rennes,4,2,H
17/05/2025,Lyon,Angers,2,0,H
17/05/2025,Nice,Brest,6,0,H
17/05/2025,Saint-Etienne,Toulouse,2,3,A
17/05/2025,Lille,Reims,2,1,H
17/05/2025,Strasbourg,Le Havre,2,3,A
17/05/2025,Nantes,Montpellier,3,0,H
17/05/2025,Lens,Monaco,4,0,H
17/05/2025,PSG,Auxerre,3,1,H
15/08/2025,Rennes,Marseille,1,0,H
16/08/2025,Lens,Lyon,0,1,A
16/08/2025,Monaco,Le Havre,3,1,H
16/08/2025,Nice,Toulouse,0,1,A
17/08/2025,Brest,Lille,3,3,D
17/08/2025,Metz,Strasbourg,0,1,A
17/08/2025,Angers,Paris FC,1,0,H
17/08/2025,Auxerre,Lorient,1,0,H
17/08/2025,Nantes,PSG,0,1,A
22/08/2025,PSG,Angers,1,0,H
23/08/2025,Marseille,Paris FC,5,2,H
23/08/2025,Nice,Auxerre,3,1,H
23/08/2025,Lyon,Metz,3,0,H
24/08/2025,Lorient,Rennes,4,0,H
24/08/2025,Le Havre,Lens,1,2,A
24/08/2025,Strasbourg,Nantes,1,0,H
24/08/2025,Toulouse,Brest,2,0,H
24/08/2025,Lille,Monaco,1,0,H
29/08/2025,Lens,Brest,3,1,H
30/08/2025,Lorient,Lille,1,7,A
30/08/2025,Nantes,Auxerre,1,0,H
30/08/2025,Toulouse,PSG,3,6,A
31/08/2025,Angers,Rennes,1,1,D
31/08/2025,Le Havre,Nice,3,1,H
31/08/2025,Paris FC,Metz,3,2,H
31/08/2025,Monaco,Strasbourg,3,2,H
31/08/2025,Lyon,Marseille,1,0,H
12/09/2025,Marseille,Lorient,4,0,H
13/09/2025,Nice,Nantes,1,0,H
13/09/2025,Auxerre,Monaco,1,2,A
14/09/2025,Lille,Toulouse,2,1,H
14/09/2025,PSG,Lens,2,0,H
14/09/2025,Strasbourg,Le Havre,1,0,H
14/09/2025,Metz,Angers,1,1,D
14/09/2025,Brest,Paris FC,1,2,A
14/09/2025,Rennes,Lyon,3,1,H
19/09/2025,Lyon,Angers,1,0,H
20/09/2025,Nantes,Rennes,2,2,D
20/09/2025,Brest,Nice,4,1,H
20/09/2025,Lens,Lille,3,0,H
21/09/2025,Paris FC,Strasbourg,2,3,A
21/09/2025,Monaco,Metz,5,2,H
21/09/2025,Auxerre,Toulouse,1,0,H
21/09/2025,Le Havre,Lorient,1,1,D
22/09/2025,Marseille,PSG,1,0,H
26/09/2025,Strasbourg,Marseille,1,2,A
27/09/2025,Lorient,Monaco,3,1,H
27/09/2025,Toulouse,Nantes,2,2,D
27/09/2025,PSG,Auxerre,2,0,H
28/09/2025,Nice,Paris FC,1,1,D
28/09/2025,Lille,Lyon,0,1,A
28/09/2025,Angers,Brest,0,2,A
28/09/2025,Metz,Le Havre,0,0,D
28/09/2025,Rennes,Lens,0,0,D
03/10/2025,Paris FC,Lorient,2,0,H
04/10/2025,Metz,Marseille,0,3,A
04/10/2025,Brest,Nantes,0,0,D
04/10/2025,Auxerre,Lens,1,2,A
05/10/2025,Lyon,Toulouse,1,2,A
05/10/2025,Monaco,Nice,2,2,D
05/10/2025,Le Havre,Rennes,2,2,D
05/10/2025,Strasbourg,Angers,5,0,H
05/10/2025,Lille,PSG,1,1,D
17/10/2025,PSG,Strasbourg,3,3,D
18/10/2025,Nice,Lyon,3,2,H
18/10/2025,Angers,Monaco,1,1,D
18/10/2025,Marseille,Le Havre,6,2,H
19/10/2025,Lens,Paris FC,2,1,H
19/10/2025,Toulouse,Metz,4,0,H
19/10/2025,Rennes,Auxerre,2,2,D
19/10/2025,Lorient,Brest,3,3,D
19/10/2025,Nantes,Lille,0,2,A
24/10/2025,Paris FC,Nantes,1,2,A
25/10/2025,Brest,PSG,0,3,A
25/10/2025,Monaco,Toulouse,1,0,H
25/10/2025,Lens,Marseille,2,1,H
26/10/2025,Lille,Metz,6,1,H
26/10/2025,Angers,Lorient,2,0,H
26/10/2025,Auxerre,Le Havre,0,1,A
26/10/2025,Rennes,Nice,1,2,A
26/10/2025,Lyon,Strasbourg,2,1,H
29/10/2025,Lorient,PSG,1,1,D
29/10/2025,Metz,Lens,2,0,H
29/10/2025,Nice,Lille,2,0,H
29/10/2025,Le Havre,Brest,1,0,H
29/10/2025,Paris FC,Lyon,3,3,D
29/10/2025,Marseille,Angers,2,2,D
29/10/2025,Strasbourg,Auxerre,3,0,H
29/10/2025,Toulouse,Rennes,2,2,D
29/10/2025,Nantes,Monaco,3,5,A
01/11/2025,PSG,Nice,1,0,H
01/11/2025,Monaco,Paris FC,0,1,A
01/11/2025,Auxerre,Marseille,0,1,A
02/11/2025,Rennes,Strasbourg,4,1,H
02/11/2025,Nantes,Metz,0,2,A
02/11/2025,Lens,Lorient,3,0,H
02/11/2025,Toulouse,Le Havre,0,0,D
02/11/2025,Lille,Angers,1,0,H
02/11/2025,Brest,Lyon,0,0,D
07/11/2025,Paris FC,Rennes,0,1,A
08/11/2025,Marseille,Brest,3,0,H
08/11/2025,Le Havre,Nantes,1,1,D
08/11/2025,Monaco,Lens,1,4,A
09/11/2025,Lorient,Toulouse,1,1,D
09/11/2025,Metz,Nice,2,1,H
09/11/2025,Strasbourg,Lille,2,0,H
09/11/2025,Angers,Auxerre,2,0,H
09/11/2025,Lyon,PSG,2,3,A
21/11/2025,Nice,Marseille,1,5,A
22/11/2025,Lens,Strasbourg,1,0,H
22/11/2025,Rennes,Monaco,4,1,H
22/11/2025,PSG,Le Havre,3,0,H
23/11/2025,Auxerre,Lyon,0,0,D
23/11/2025,Brest,Metz,3,2,H
23/11/2025,Toulouse,Angers,0,1,A
23/11/2025,Nantes,Lorient,1,1,D
23/11/2025,Lille,Paris FC,4,2,H
28/11/2025,Metz,Rennes,0,1,A
29/11/2025,Monaco,PSG,1,0,H
29/11/2025,Paris FC,Auxerre,1,1,D
29/11/2025,Marseille,Toulouse,2,2,D
30/11/2025,Strasbourg,Brest,1,2,A
30/11/2025,Angers,Lens,1,2,A
30/11/2025,Lorient,Nice,3,1,H
30/11/2025,Le Havre,Lille,0,1,A
30/11/2025,Lyon,Nantes,3,0,H
05/12/2025,Brest,Monaco,1,0,H
05/12/2025,Lille,Marseille,1,0,H
06/12/2025,Nantes,Lens,1,2,A
06/12/2025,Toulouse,Strasbourg,1,0,H
06/12/2025,PSG,Rennes,5,0,H
07/12/2025,Nice,Angers,0,1,A
07/12/2025,Le Havre,Paris FC,0,0,D
07/12/2025,Auxerre,Metz,3,1,H
07/12/2025,Lorient,Lyon,1,0,H
12/12/2025,Angers,Nantes,4,1,H
13/12/2025,Rennes,Brest,3,1,H
13/12/2025,Metz,PSG,2,3,A
13/12/2025,Paris FC,Toulouse,0,3,A
14/12/2025,Lyon,Le Havre,1,0,H
14/12/2025,Auxerre,Lille,3,4,A
14/12/2025,Strasbourg,Lorient,0,0,D
14/12/2025,Lens,Nice,2,0,H
14/12/2025,Marseille,Monaco,1,0,H
02/01/2026,Toulouse,Lens,0,3,A
03/01/2026,Monaco,Lyon,1,3,A
03/01/2026,Nice,Strasbourg,1,1,D
03/01/2026,Lille,Rennes,0,2,A
04/01/2026,Marseille,Nantes,0,2,A
04/01/2026,Brest,Auxerre,2,0,H
04/01/2026,Lorient,Metz,1,1,D
04/01/2026,Le Havre,Angers,2,1,H
04/01/2026,PSG,Paris FC,2,1,H
16/01/2026,Monaco,Lorient,1,3,A
16/01/2026,PSG,Lille,3,0,H
17/01/2026,Lens,Auxerre,1,0,H
17/01/2026,Toulouse,Nice,5,1,H
17/01/2026,Angers,Marseille,2,5,A
18/01/2026,Strasbourg,Metz,2,1,H
18/01/2026,Nantes,Paris FC,1,2,A
18/01/2026,Rennes,Le Havre,1,1,D
18/01/2026,Lyon,Brest,2,1,H
23/01/2026,Auxerre,PSG,0,1,A
24/01/2026,Rennes,Lorient,0,2,A
24/01/2026,Le Havre,Monaco,0,0,D
24/01/2026,Marseille,Lens,3,1,H
25/01/2026,Nantes,Nice,1,4,A
25/01/2026,Metz,Lyon,2,5,A
25/01/2026,Paris FC,Angers,0,0,D
25/01/2026,Brest,Toulouse,0,2,A
25/01/2026,Lille,Strasbourg,1,4,A
30/01/2026,Lens,Le Havre,1,0,H
31/01/2026,Paris FC,Marseille,2,2,D
31/01/2026,Lorient,Nantes,2,1,H
31/01/2026,Monaco,Rennes,4,0,H
01/02/2026,Lyon,Lille,1,0,H
01/02/2026,Angers,Metz,1,0,H
01/02/2026,Toulouse,Auxerre,0,0,D
01/02/2026,Nice,Brest,2,2,D
01/02/2026,Strasbourg,PSG,1,2,A
06/02/2026,Metz,Lille,0,0,D
07/02/2026,Lens,Rennes,3,1,H
07/02/2026,Brest,Lorient,2,0,H
07/02/2026,Nantes,Lyon,0,1,A
08/02/2026,Nice,Monaco,0,0,D
08/02/2026,Auxerre,Paris FC,0,0,D
08/02/2026,Le Havre,Strasbourg,2,1,H
08/02/2026,Angers,Toulouse,1,0,H
08/02/2026,PSG,Marseille,5,0,H
13/02/2026,Rennes,PSG,3,1,H
13/02/2026,Monaco,Nantes,3,1,H
14/02/2026,Marseille,Strasbourg,2,2,D
14/02/2026,Lille,Brest,1,1,D
14/02/2026,Paris FC,Lens,0,5,A
15/02/2026,Le Havre,Toulouse,2,1,H
15/02/2026,Lorient,Angers,2,0,H
15/02/2026,Metz,Auxerre,1,3,A
15/02/2026,Lyon,Nice,2,0,H
20/02/2026,Brest,Marseille,2,0,H
21/02/2026,Lens,Monaco,2,3,A
21/02/2026,Toulouse,Paris FC,1,1,D
21/02/2026,PSG,Metz,3,0,H
22/02/2026,Auxerre,Rennes,0,3,A
22/02/2026,Angers,Lille,0,1,A
22/02/2026,Nantes,Le Havre,2,0,H
22/02/2026,Nice,Lorient,3,3,D
22/02/2026,Strasbourg,Lyon,3,1,H
27/02/2026,Strasbourg,Lens,1,1,D
28/02/2026,Rennes,Toulouse,1,0,H
28/02/2026,Monaco,Angers,2,0,H
28/02/2026,Le Havre,PSG,0,1,A
01/03/2026,Paris FC,Nice,1,0,H
01/03/2026,Lorient,Auxerre,2,2,D
01/03/2026,Metz,Brest,0,1,A
01/03/2026,Lille,Nantes,1,0,H
01/03/2026,Marseille,Lyon,3,2,H
06/03/2026,PSG,Monaco,1,3,A
07/03/2026,Nantes,Angers,0,1,A
07/03/2026,Auxerre,Strasbourg,0,0,D
07/03/2026,Toulouse,Marseille,0,1,A
08/03/2026,Lens,Metz,3,0,H
08/03/2026,Nice,Rennes,0,4,A
08/03/2026,Brest,Le Havre,2,0,H
08/03/2026,Lille,Lorient,1,1,D
08/03/2026,Lyon,Paris FC,1,1,D
13/03/2026,Marseille,Auxerre,1,0,H
14/03/2026,Lorient,Lens,2,1,H
14/03/2026,Angers,Nice,0,2,A
14/03/2026,Monaco,Brest,2,0,H
15/03/2026,Strasbourg,Paris FC,0,0,D
15/03/2026,Le Havre,Lyon,0,0,D
15/03/2026,Metz,Toulouse,3,4,A
15/03/2026,Rennes,Lille,1,2,A
20/03/2026,Lens,Angers,5,1,H
21/03/2026,Toulouse,Lorient,1,0,H
21/03/2026,Auxerre,Brest,3,0,H
21/03/2026,Nice,PSG,0,4,A
22/03/2026,Lyon,Monaco,1,2,A
22/03/2026,Rennes,Metz,0,0,D
22/03/2026,Marseille,Lille,1,2,A
22/03/2026,Paris FC,Le Havre,3,2,H
22/03/2026,Nantes,Strasbourg,2,3,A
03/04/2026,PSG,Toulouse,3,1,H
04/04/2026,Strasbourg,Nice,3,1,H
04/04/2026,Brest,Rennes,3,4,A
04/04/2026,Lille,Lens,3,0,H
05/04/2026,Angers,Lyon,0,0,D
05/04/2026,Lorient,Paris FC,1,1,D
05/04/2026,Metz,Nantes,0,0,D
05/04/2026,Le Havre,Auxerre,1,1,D
05/04/2026,Monaco,Marseille,2,1,H
10/04/2026,Paris FC,Monaco,4,1,H
10/04/2026,Marseille,Metz,3,1,H
11/04/2026,Auxerre,Nantes,0,0,D
11/04/2026,Rennes,Angers,2,1,H
12/04/2026,Toulouse,Lille,0,4,A
12/04/2026,Nice,Le Havre,1,1,D
12/04/2026,Lyon,Lorient,2,0,H
17/04/2026,Lens,Toulouse,3,2,H
18/04/2026,Lorient,Marseille,2,0,H
18/04/2026,Angers,Le Havre,1,1,D
18/04/2026,Lille,Nice,0,0,D
19/04/2026,Monaco,Auxerre,2,2,D
19/04/2026,Metz,Paris FC,1,3,A
19/04/2026,Strasbourg,Rennes,0,3,A
19/04/2026,Nantes,Brest,1,1,D
19/04/2026,PSG,Lyon,1,2,A
22/04/2026,PSG,Nantes,3,0,H
24/04/2026,Brest,Lens,3,3,D
25/04/2026,Lyon,Auxerre,3,2,H
25/04/2026,Angers,PSG,0,3,A
25/04/2026,Toulouse,Monaco,2,2,D
26/04/2026,Lorient,Strasbourg,2,3,A
26/04/2026,Paris FC,Lille,0,1,A
26/04/2026,Le Havre,Metz,4,4,D
26/04/2026,Rennes,Nantes,2,1,H
26/04/2026,Marseille,Nice,1,1,D
02/05/2026,Nantes,Marseille,3,0,H
02/05/2026,PSG,Lorient,2,2,D
02/05/2026,Metz,Monaco,1,2,A
02/05/2026,Nice,Lens,1,1,D
03/05/2026,Lille,Le Havre,1,1,D
03/05/2026,Strasbourg,Toulouse,1,2,A
03/05/2026,Paris FC,Brest,4,0,H
03/05/2026,Auxerre,Angers,3,1,H
03/05/2026,Lyon,Rennes,4,2,H
08/05/2026,Lens,Nantes,1,0,H
10/05/2026,Angers,Strasbourg,1,1,D
10/05/2026,Rennes,Paris FC,2,1,H
10/05/2026,Auxerre,Nice,2,1,H
10/05/2026,Le Havre,Marseille,0,1,A
10/05/2026,PSG,Brest,1,0,H
10/05/2026,Toulouse,Lyon,2,1,H
10/05/2026,Monaco,Lille,0,1,A
10/05/2026,Metz,Lorient,0,4,A
13/05/2026,Brest,Strasbourg,1,2,A
13/05/2026,Lens,PSG,0,2,A
17/05/2026,Nice,Metz,0,0,D
17/05/2026,Lille,Auxerre,0,2,A
17/05/2026,Marseille,Rennes,3,1,H
17/05/2026,Strasbourg,Monaco,5,4,H
17/05/2026,Lyon,Lens,0,4,A
17/05/2026,Paris FC,PSG,2,1,H
17/05/2026,Brest,Angers,1,1,D
17/05/2026,Lorient,Le Havre,0,2,A
17/05/2026,Nantes,Toulouse,0,0,D
21/08/2026,Marseille,Strasbourg,4,0,H
22/08/2026,Lens,Auxerre,5,2,H
22/08/2026,Le Mans,Brest,2,2,D
22/08/2026,Troyes,Paris FC,0,0,D
22/08/2026,Nice,Lorient,0,0,D
22/08/2026,Toulouse,Lyon,0,2,A
23/08/2026,Angers,Lille,0,2,A
23/08/2026,Le Havre,Monaco,0,1,A
23/08/2026,Rennes,PSG,2,2,D
28/08/2026,Lille,PSG,2,2,D
29/08/2026,Strasbourg,Lens,2,1,H
29/08/2026,Lorient,Troyes,1,2,A
29/08/2026,Lyon,Le Havre,1,1,D
29/08/2026,Auxerre,Angers,1,3,A
29/08/2026,Brest,Toulouse,2,2,D
30/08/2026,Paris FC,Nice,3,0,H
30/08/2026,Rennes,Le Mans,3,2,H
30/08/2026,Monaco,Marseille,2,0,H
