Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
19/12/2020,Osasuna,Villarreal,1,3,A
19/12/2020,Sevilla,Valladolid,1,1,D
20/12/2020,Celta Vigo,Alaves,2,0,H
20/12/2020,Granada,Real Betis,2,0,H
20/12/2020,Cadiz,Getafe,0,2,A
20/12/2020,Eibar,Real Madrid,1,3,A
22/12/2020,Valencia,Sevilla,0,1,A
22/12/2020,Elche,Osasuna,2,2,D
22/12/2020,Real Sociedad,Atletico Madrid,0,2,A
22/12/2020,Huesca,Levante,1,1,D
22/12/2020,Valladolid,Barcelona,0,3,A
22/12/2020,Villarreal,Athletic Bilbao,1,1,D
23/12/2020,Getafe,Celta Vigo,1,1,D
23/12/2020,Real Madrid,Granada,2,0,H
23/12/2020,Real Betis,Cadiz,1,0,H
23/12/2020,Alaves,Eibar,2,1,H
29/12/2020,Sevilla,Villarreal,2,0,H
29/12/2020,Barcelona,Eibar,1,1,D
29/12/2020,Cadiz,Valladolid,0,0,D
29/12/2020,Levante,Real Betis,4,3,H
30/12/2020,Granada,Valencia,2,1,H
30/12/2020,Celta Vigo,Huesca,2,1,H
30/12/2020,Atletico Madrid,Getafe,1,0,H
30/12/2020,Elche,Real Madrid,1,1,D
31/12/2020,Athletic Bilbao,Real Sociedad,0,1,A
31/12/2020,Osasuna,Alaves,1,1,D
02/01/2021,Villarreal,Levante,2,1,H
02/01/2021,Real Betis,Sevilla,1,1,D
02/01/2021,Getafe,Valladolid,0,1,A
02/01/2021,Real Madrid,Celta Vigo,2,0,H
03/01/2021,Athletic Bilbao,Elche,1,0,H
03/01/2021,Alaves,Atletico Madrid,1,2,A
03/01/2021,Real Sociedad,Osasuna,1,1,D
03/01/2021,Eibar,Granada,2,0,H
03/01/2021,Huesca,Barcelona,0,1,A
04/01/2021,Valencia,Cadiz,1,1,D
06/01/2021,Athletic Bilbao,Barcelona,2,3,A
08/01/2021,Celta Vigo,Villarreal,0,4,A
09/01/2021,Sevilla,Real Sociedad,3,2,H
09/01/2021,Granada,Barcelona,0,4,A
09/01/2021,Osasuna,Real Madrid,0,0,D
10/01/2021,Levante,Eibar,2,1,H
10/01/2021,Cadiz,Alaves,3,1,H
10/01/2021,Valladolid,Valencia,0,1,A
11/01/2021,Elche,Getafe,1,3,A
11/01/2021,Huesca,Real Betis,0,2,A
12/01/2021,Granada,Osasuna,2,0,H
12/01/2021,Atletico Madrid,Sevilla,2,0,H
19/01/2021,Valladolid,Elche,2,2,D
19/01/2021,Cadiz,Levante,2,2,D
19/01/2021,Alaves,Sevilla,1,2,A
20/01/2021,Getafe,Huesca,1,0,H
20/01/2021,Real Betis,Celta Vigo,2,1,H
20/01/2021,Villarreal,Granada,2,2,D
21/01/2021,Valencia,Osasuna,1,1,D
21/01/2021,Eibar,Atletico Madrid,1,2,A
22/01/2021,Levante,Valladolid,2,2,D
23/01/2021,Huesca,Villarreal,0,0,D
23/01/2021,Sevilla,Cadiz,3,0,H
23/01/2021,Real Sociedad,Real Betis,2,2,D
23/01/2021,Alaves,Real Madrid,1,4,A
24/01/2021,Osasuna,Granada,3,1,H
24/01/2021,Elche,Barcelona,0,2,A
24/01/2021,Celta Vigo,Eibar,1,1,D
24/01/2021,Atletico Madrid,Valencia,3,1,H
25/01/2021,Athletic Bilbao,Getafe,5,1,H
29/01/2021,Valladolid,Huesca,1,3,A
30/01/2021,Eibar,Sevilla,0,2,A
30/01/2021,Real Madrid,Levante,1,2,A
30/01/2021,Valencia,Elche,1,0,H
30/01/2021,Villarreal,Real Sociedad,1,1,D
31/01/2021,Getafe,Alaves,0,0,D
31/01/2021,Cadiz,Atletico Madrid,2,4,A
31/01/2021,Granada,Celta Vigo,0,0,D
31/01/2021,Barcelona,Athletic Bilbao,2,1,H
01/02/2021,Real Betis,Osasuna,1,0,H
05/02/2021,Alaves,Valladolid,1,0,H
06/02/2021,Levante,Granada,2,2,D
06/02/2021,Huesca,Real Madrid,1,2,A
06/02/2021,Elche,Villarreal,2,2,D
06/02/2021,Sevilla,Getafe,3,0,H
07/02/2021,Real Sociedad,Cadiz,4,1,H
07/02/2021,Athletic Bilbao,Valencia,1,1,D
07/02/2021,Osasuna,Eibar,2,1,H
07/02/2021,Real Betis,Barcelona,2,3,A
08/02/2021,Atletico Madrid,Celta Vigo,2,2,D
09/02/2021,Real Madrid,Getafe,2,0,H
12/02/2021,Celta Vigo,Elche,3,1,H
13/02/2021,Granada,Atletico Madrid,1,2,A
13/02/2021,Sevilla,Huesca,1,0,H
13/02/2021,Eibar,Valladolid,1,1,D
13/02/2021,Barcelona,Alaves,5,1,H
14/02/2021,Getafe,Real Sociedad,0,1,A
14/02/2021,Real Madrid,Valencia,2,0,H
14/02/2021,Levante,Osasuna,0,1,A
14/02/2021,Villarreal,Real Betis,1,2,A
15/02/2021,Cadiz,Athletic Bilbao,0,4,A
17/02/2021,Levante,Atletico Madrid,1,1,D
19/02/2021,Real Betis,Getafe,1,0,H
20/02/2021,Elche,Eibar,1,0,H
20/02/2021,Atletico Madrid,Levante,0,2,A
20/02/2021,Valencia,Celta Vigo,2,0,H
20/02/2021,Valladolid,Real Madrid,0,1,A
21/02/2021,Barcelona,Cadiz,1,1,D
21/02/2021,Real Sociedad,Alaves,4,0,H
21/02/2021,Huesca,Granada,3,2,H
21/02/2021,Athletic Bilbao,Villarreal,1,1,D
22/02/2021,Osasuna,Sevilla,0,2,A
24/02/2021,Barcelona,Elche,3,0,H
26/02/2021,Levante,Athletic Bilbao,1,1,D
27/02/2021,Eibar,Huesca,1,1,D
27/02/2021,Sevilla,Barcelona,0,2,A
27/02/2021,Alaves,Osasuna,0,1,A
27/02/2021,Getafe,Valencia,3,0,H
28/02/2021,Celta Vigo,Valladolid,1,1,D
28/02/2021,Cadiz,Real Betis,0,1,A
28/02/2021,Granada,Elche,2,1,H
28/02/2021,Villarreal,Atletico Madrid,0,2,A
01/03/2021,Real Madrid,Real Sociedad,1,1,D
05/03/2021,Valencia,Villarreal,2,1,H
06/03/2021,Valladolid,Getafe,2,1,H
06/03/2021,Elche,Sevilla,2,1,H
06/03/2021,Cadiz,Eibar,1,0,H
06/03/2021,Osasuna,Barcelona,0,2,A
07/03/2021,Huesca,Celta Vigo,3,4,A
07/03/2021,Atletico Madrid,Real Madrid,1,1,D
07/03/2021,Real Sociedad,Levante,1,0,H
07/03/2021,Athletic Bilbao,Granada,2,1,H
08/03/2021,Real Betis,Alaves,3,2,H
10/03/2021,Atletico Madrid,Athletic Bilbao,2,1,H
12/03/2021,Levante,Valencia,1,0,H
13/03/2021,Alaves,Cadiz,1,1,D
13/03/2021,Real Madrid,Elche,2,1,H
13/03/2021,Osasuna,Valladolid,0,0,D
13/03/2021,Getafe,Atletico Madrid,0,0,D
14/03/2021,Celta Vigo,Athletic Bilbao,0,0,D
14/03/2021,Granada,Real Sociedad,1,0,H
14/03/2021,Eibar,Villarreal,1,3,A
14/03/2021,Sevilla,Real Betis,1,0,H
15/03/2021,Barcelona,Huesca,4,1,H
17/03/2021,Sevilla,Elche,2,0,H
19/03/2021,Real Betis,Levante,2,0,H
20/03/2021,Athletic Bilbao,Eibar,1,1,D
20/03/2021,Celta Vigo,Real Madrid,1,3,A
20/03/2021,Huesca,Osasuna,0,0,D
20/03/2021,Valladolid,Sevilla,1,1,D
21/03/2021,Getafe,Elche,1,1,D
21/03/2021,Valencia,Granada,2,1,H
21/03/2021,Villarreal,Cadiz,2,1,H
21/03/2021,Atletico Madrid,Alaves,1,0,H
21/03/2021,Real Sociedad,Barcelona,1,6,A
02/04/2021,Levante,Huesca,0,2,A
03/04/2021,Granada,Villarreal,0,3,A
03/04/2021,Real Madrid,Eibar,2,0,H
03/04/2021,Osasuna,Getafe,0,0,D
04/04/2021,Alaves,Celta Vigo,1,3,A
04/04/2021,Elche,Real Betis,1,1,D
04/04/2021,Cadiz,Valencia,2,1,H
04/04/2021,Sevilla,Atletico Madrid,1,0,H
05/04/2021,Barcelona,Valladolid,1,0,H
07/04/2021,Real Sociedad,Athletic Bilbao,1,1,D
09/04/2021,Huesca,Elche,3,1,H
10/04/2021,Getafe,Cadiz,0,1,A
10/04/2021,Athletic Bilbao,Alaves,0,0,D
10/04/2021,Eibar,Levante,0,1,A
10/04/2021,Real Madrid,Barcelona,2,1,H
11/04/2021,Villarreal,Osasuna,1,2,A
11/04/2021,Valencia,Real Sociedad,2,2,D
11/04/2021,Valladolid,Granada,1,2,A
11/04/2021,Real Betis,Atletico Madrid,1,1,D
12/04/2021,Celta Vigo,Sevilla,3,4,A
18/04/2021,Osasuna,Elche,2,0,H
18/04/2021,Real Sociedad,Sevilla,1,2,A
18/04/2021,Atletico Madrid,Eibar,5,0,H
18/04/2021,Alaves,Huesca,1,0,H
18/04/2021,Real Betis,Valencia,2,2,D
18/04/2021,Cadiz,Celta Vigo,0,0,D
18/04/2021,Levante,Villarreal,1,5,A
18/04/2021,Getafe,Real Madrid,0,0,D
21/04/2021,Levante,Sevilla,0,1,A
21/04/2021,Osasuna,Valencia,3,1,H
21/04/2021,Real Betis,Athletic Bilbao,0,0,D
21/04/2021,Elche,Valladolid,1,1,D
21/04/2021,Alaves,Villarreal,2,1,H
21/04/2021,Cadiz,Real Madrid,0,3,A
22/04/2021,Atletico Madrid,Huesca,2,0,H
22/04/2021,Real Sociedad,Celta Vigo,2,1,H
22/04/2021,Granada,Eibar,4,1,H
22/04/2021,Barcelona,Getafe,5,2,H
24/04/2021,Elche,Levante,1,0,H
24/04/2021,Valladolid,Cadiz,1,1,D
24/04/2021,Valencia,Alaves,1,1,D
24/04/2021,Real Madrid,Real Betis,0,0,D
25/04/2021,Huesca,Getafe,0,2,A
25/04/2021,Villarreal,Barcelona,1,2,A
25/04/2021,Sevilla,Granada,2,1,H
25/04/2021,Celta Vigo,Osasuna,2,1,H
25/04/2021,Athletic Bilbao,Atletico Madrid,2,1,H
26/04/2021,Eibar,Real Sociedad,0,1,A
28/04/2021,Athletic Bilbao,Valladolid,2,2,D
29/04/2021,Barcelona,Granada,1,2,A
30/04/2021,Celta Vigo,Levante,2,0,H
01/05/2021,Eibar,Alaves,3,0,H
01/05/2021,Elche,Atletico Madrid,0,1,A
01/05/2021,Huesca,Real Sociedad,1,0,H
01/05/2021,Real Madrid,Osasuna,2,0,H
02/05/2021,Valladolid,Real Betis,1,1,D
02/05/2021,Villarreal,Getafe,1,0,H
02/05/2021,Granada,Cadiz,0,1,A
02/05/2021,Valencia,Barcelona,2,3,A
03/05/2021,Sevilla,Athletic Bilbao,0,1,A
07/05/2021,Real Sociedad,Elche,2,0,H
08/05/2021,Alaves,Levante,2,2,D
08/05/2021,Barcelona,Atletico Madrid,0,0,D
08/05/2021,Cadiz,Huesca,2,1,H
08/05/2021,Athletic Bilbao,Osasuna,2,2,D
09/05/2021,Getafe,Eibar,0,1,A
09/05/2021,Valencia,Valladolid,3,0,H
09/05/2021,Villarreal,Celta Vigo,2,4,A
09/05/2021,Real Madrid,Sevilla,2,2,D
10/05/2021,Real Betis,Granada,2,1,H
11/05/2021,Osasuna,Cadiz,3,2,H
11/05/2021,Elche,Alaves,0,2,A
11/05/2021,Levante,Barcelona,3,3,D
12/05/2021,Sevilla,Valencia,1,0,H
12/05/2021,Celta Vigo,Getafe,1,0,H
12/05/2021,Huesca,Athletic Bilbao,1,0,H
12/05/2021,Atletico Madrid,Real Sociedad,2,1,H
13/05/2021,Valladolid,Villarreal,0,2,A
13/05/2021,Eibar,Real Betis,1,1,D
13/05/2021,Granada,Real Madrid,1,4,A
16/05/2021,Barcelona,Celta Vigo,1,2,A
16/05/2021,Valencia,Eibar,4,1,H
16/05/2021,Atletico Madrid,Osasuna,2,1,H
16/05/2021,Athletic Bilbao,Real Madrid,0,1,A
16/05/2021,Getafe,Levante,2,1,H
16/05/2021,Real Sociedad,Valladolid,4,1,H
16/05/2021,Real Betis,Huesca,1,0,H
16/05/2021,Villarreal,Sevilla,4,0,H
16/05/2021,Alaves,Granada,4,2,H
16/05/2021,Cadiz,Elche,1,3,A
21/05/2021,Levante,Cadiz,2,2,D
22/05/2021,Real Madrid,Villarreal,2,1,H
22/05/2021,Osasuna,Real Sociedad,0,1,A
22/05/2021,Celta Vigo,Real Betis,2,3,A
22/05/2021,Valladolid,Atletico Madrid,1,2,A
22/05/2021,Elche,Athletic Bilbao,2,0,H
22/05/2021,Huesca,Valencia,0,0,D
22/05/2021,Eibar,Barcelona,0,1,A
23/05/2021,Granada,Getafe,0,0,D
23/05/2021,Sevilla,Alaves,1,0,H
13/08/2021,Valencia,Getafe,1,0,H
14/08/2021,Cadiz,Levante,1,1,D
14/08/2021,Mallorca,Real Betis,1,1,D
14/08/2021,Osasuna,Espanyol,0,0,D
14/08/2021,Alaves,Real Madrid,1,4,A
15/08/2021,Celta Vigo,Atletico Madrid,1,2,A
15/08/2021,Barcelona,Real Sociedad,4,2,H
15/08/2021,Sevilla,Rayo Vallecano,3,0,H
16/08/2021,Villarreal,Granada,0,0,D
16/08/2021,Elche,Athletic Bilbao,0,0,D
20/08/2021,Real Betis,Cadiz,1,1,D
21/08/2021,Alaves,Mallorca,0,1,A
21/08/2021,Espanyol,Villarreal,0,0,D
21/08/2021,Granada,Valencia,1,1,D
21/08/2021,Athletic Bilbao,Barcelona,1,1,D
22/08/2021,Real Sociedad,Rayo Vallecano,1,0,H
22/08/2021,Atletico Madrid,Elche,1,0,H
22/08/2021,Levante,Real Madrid,3,3,D
23/08/2021,Getafe,Sevilla,0,1,A
23/08/2021,Osasuna,Celta Vigo,0,0,D
27/08/2021,Mallorca,Espanyol,1,0,H
27/08/2021,Valencia,Alaves,3,0,H
28/08/2021,Celta Vigo,Athletic Bilbao,0,1,A
28/08/2021,Elche,Sevilla,1,1,D
28/08/2021,Real Sociedad,Levante,1,0,H
28/08/2021,Real Betis,Real Madrid,0,1,A
29/08/2021,Barcelona,Getafe,2,1,H
29/08/2021,Rayo Vallecano,Granada,4,0,H
29/08/2021,Cadiz,Osasuna,2,3,A
29/08/2021,Atletico Madrid,Villarreal,2,2,D
11/09/2021,Levante,Rayo Vallecano,1,1,D
11/09/2021,Athletic Bilbao,Mallorca,2,0,H
12/09/2021,Espanyol,Atletico Madrid,1,2,A
12/09/2021,Osasuna,Valencia,1,4,A
12/09/2021,Cadiz,Real Sociedad,0,2,A
12/09/2021,Real Madrid,Celta Vigo,5,2,H
13/09/2021,Getafe,Elche,0,1,A
13/09/2021,Granada,Real Betis,1,2,A
17/09/2021,Celta Vigo,Cadiz,1,2,A
18/09/2021,Rayo Vallecano,Getafe,3,0,H
18/09/2021,Atletico Madrid,Athletic Bilbao,0,0,D
18/09/2021,Elche,Levante,1,1,D
18/09/2021,Alaves,Osasuna,0,2,A
19/09/2021,Mallorca,Villarreal,0,0,D
19/09/2021,Real Sociedad,Sevilla,0,0,D
19/09/2021,Real Betis,Espanyol,2,2,D
19/09/2021,Valencia,Real Madrid,1,2,A
20/09/2021,Barcelona,Granada,1,1,D
21/09/2021,Getafe,Atletico Madrid,1,2,A
21/09/2021,Levante,Celta Vigo,0,2,A
21/09/2021,Athletic Bilbao,Rayo Vallecano,1,2,A
22/09/2021,Sevilla,Valencia,3,1,H
22/09/2021,Espanyol,Alaves,1,0,H
22/09/2021,Villarreal,Elche,4,1,H
22/09/2021,Real Madrid,Mallorca,6,1,H
23/09/2021,Osasuna,Real Betis,1,3,A
23/09/2021,Granada,Real Sociedad,2,3,A
23/09/2021,Cadiz,Barcelona,0,0,D
25/09/2021,Alaves,Atletico Madrid,1,0,H
25/09/2021,Valencia,Athletic Bilbao,1,1,D
25/09/2021,Sevilla,Espanyol,2,0,H
25/09/2021,Real Madrid,Villarreal,0,0,D
26/09/2021,Mallorca,Osasuna,2,3,A
26/09/2021,Barcelona,Levante,3,0,H
26/09/2021,Rayo Vallecano,Cadiz,3,1,H
26/09/2021,Real Sociedad,Elche,1,0,H
26/09/2021,Real Betis,Getafe,2,0,H
27/09/2021,Celta Vigo,Granada,1,0,H
01/10/2021,Athletic Bilbao,Alaves,1,0,H
02/10/2021,Osasuna,Rayo Vallecano,1,0,H
02/10/2021,Mallorca,Levante,1,0,H
02/10/2021,Cadiz,Valencia,0,0,D
02/10/2021,Atletico Madrid,Barcelona,2,0,H
03/10/2021,Elche,Celta Vigo,1,0,H
03/10/2021,Espanyol,Real Madrid,2,1,H
03/10/2021,Villarreal,Real Betis,2,0,H
03/10/2021,Getafe,Real Sociedad,1,1,D
03/10/2021,Granada,Sevilla,1,0,H
16/10/2021,Levante,Getafe,0,0,D
16/10/2021,Real Sociedad,Mallorca,1,0,H
17/10/2021,Rayo Vallecano,Elche,2,1,H
17/10/2021,Celta Vigo,Sevilla,0,1,A
17/10/2021,Villarreal,Osasuna,1,2,A
17/10/2021,Barcelona,Valencia,3,1,H
18/10/2021,Alaves,Real Betis,0,1,A
18/10/2021,Espanyol,Cadiz,2,0,H
22/10/2021,Osasuna,Granada,1,1,D
23/10/2021,Valencia,Mallorca,2,2,D
23/10/2021,Cadiz,Alaves,0,2,A
23/10/2021,Elche,Espanyol,2,2,D
23/10/2021,Athletic Bilbao,Villarreal,2,1,H
24/10/2021,Sevilla,Levante,5,3,H
24/10/2021,Barcelona,Real Madrid,1,2,A
24/10/2021,Real Betis,Rayo Vallecano,3,2,H
24/10/2021,Atletico Madrid,Real Sociedad,2,2,D
25/10/2021,Getafe,Celta Vigo,0,3,A
26/10/2021,Alaves,Elche,1,0,H
26/10/2021,Espanyol,Athletic Bilbao,1,1,D
26/10/2021,Villarreal,Cadiz,3,3,D
27/10/2021,Rayo Vallecano,Barcelona,1,0,H
27/10/2021,Mallorca,Sevilla,1,1,D
27/10/2021,Real Betis,Valencia,4,1,H
27/10/2021,Real Madrid,Osasuna,0,0,D
28/10/2021,Celta Vigo,Real Sociedad,0,2,A
28/10/2021,Granada,Getafe,1,1,D
28/10/2021,Levante,Atletico Madrid,2,2,D
30/10/2021,Elche,Real Madrid,1,2,A
30/10/2021,Sevilla,Osasuna,2,0,H
30/10/2021,Valencia,Villarreal,2,0,H
30/10/2021,Barcelona,Alaves,1,1,D
31/10/2021,Cadiz,Mallorca,1,1,D
31/10/2021,Atletico Madrid,Real Betis,3,0,H
31/10/2021,Getafe,Espanyol,2,1,H
31/10/2021,Real Sociedad,Athletic Bilbao,1,1,D
01/11/2021,Rayo Vallecano,Celta Vigo,0,0,D
01/11/2021,Levante,Granada,0,3,A
05/11/2021,Athletic Bilbao,Cadiz,0,1,A
06/11/2021,Espanyol,Granada,2,0,H
06/11/2021,Celta Vigo,Barcelona,3,3,D
06/11/2021,Alaves,Levante,2,1,H
06/11/2021,Real Madrid,Rayo Vallecano,2,1,H
07/11/2021,Villarreal,Getafe,1,0,H
07/11/2021,Valencia,Atletico Madrid,3,3,D
07/11/2021,Osasuna,Real Sociedad,0,2,A
07/11/2021,Mallorca,Elche,2,2,D
07/11/2021,Real Betis,Sevilla,0,2,A
19/11/2021,Levante,Athletic Bilbao,0,0,D
20/11/2021,Celta Vigo,Villarreal,1,1,D
20/11/2021,Sevilla,Alaves,2,2,D
20/11/2021,Atletico Madrid,Osasuna,1,0,H
20/11/2021,Barcelona,Espanyol,1,0,H
21/11/2021,Getafe,Cadiz,4,0,H
21/11/2021,Granada,Real Madrid,1,4,A
21/11/2021,Elche,Real Betis,0,3,A
21/11/2021,Real Sociedad,Valencia,0,0,D
22/11/2021,Rayo Vallecano,Mallorca,3,1,H
26/11/2021,Athletic Bilbao,Granada,2,2,D
27/11/2021,Alaves,Celta Vigo,1,2,A
27/11/2021,Valencia,Rayo Vallecano,1,1,D
27/11/2021,Mallorca,Getafe,0,0,D
27/11/2021,Villarreal,Barcelona,1,3,A
28/11/2021,Real Betis,Levante,3,1,H
28/11/2021,Espanyol,Real Sociedad,1,0,H
28/11/2021,Cadiz,Atletico Madrid,1,4,A
28/11/2021,Real Madrid,Sevilla,2,1,H
29/11/2021,Osasuna,Elche,1,1,D
01/12/2021,Real Madrid,Athletic Bilbao,1,0,H
03/12/2021,Granada,Alaves,2,1,H
04/12/2021,Sevilla,Villarreal,1,0,H
04/12/2021,Barcelona,Real Betis,0,1,A
04/12/2021,Atletico Madrid,Mallorca,1,2,A
04/12/2021,Real Sociedad,Real Madrid,0,2,A
05/12/2021,Rayo Vallecano,Espanyol,1,0,H
05/12/2021,Elche,Cadiz,3,1,H
05/12/2021,Levante,Osasuna,0,0,D
05/12/2021,Celta Vigo,Valencia,1,2,A
06/12/2021,Getafe,Athletic Bilbao,0,0,D
10/12/2021,Mallorca,Celta Vigo,0,0,D
11/12/2021,Espanyol,Levante,4,3,H
11/12/2021,Alaves,Getafe,1,1,D
11/12/2021,Valencia,Elche,2,1,H
11/12/2021,Athletic Bilbao,Sevilla,0,1,A
12/12/2021,Villarreal,Rayo Vallecano,2,0,H
12/12/2021,Osasuna,Barcelona,2,2,D
12/12/2021,Real Betis,Real Sociedad,4,0,H
12/12/2021,Real Madrid,Atletico Madrid,2,0,H
13/12/2021,Cadiz,Granada,1,1,D
17/12/2021,Celta Vigo,Espanyol,3,1,H
18/12/2021,Rayo Vallecano,Alaves,2,0,H
18/12/2021,Real Sociedad,Villarreal,1,3,A
18/12/2021,Barcelona,Elche,3,2,H
18/12/2021,Sevilla,Atletico Madrid,2,1,H
19/12/2021,Granada,Mallorca,4,1,H
19/12/2021,Athletic Bilbao,Real Betis,3,2,H
19/12/2021,Getafe,Osasuna,1,0,H
19/12/2021,Real Madrid,Cadiz,0,0,D
20/12/2021,Levante,Valencia,3,4,A
21/12/2021,Villarreal,Alaves,5,2,H
21/12/2021,Sevilla,Barcelona,1,1,D
22/12/2021,Granada,Atletico Madrid,2,1,H
22/12/2021,Athletic Bilbao,Real Madrid,1,2,A
31/12/2021,Valencia,Espanyol,1,2,A
02/01/2022,Getafe,Real Madrid,1,0,H
02/01/2022,Elche,Granada,0,0,D
02/01/2022,Atletico Madrid,Rayo Vallecano,2,0,H
02/01/2022,Real Betis,Celta Vigo,0,2,A
02/01/2022,Alaves,Real Sociedad,1,1,D
02/01/2022,Mallorca,Barcelona,0,1,A
03/01/2022,Villarreal,Levante,5,0,H
03/01/2022,Osasuna,Athletic Bilbao,1,3,A
03/01/2022,Cadiz,Sevilla,0,1,A
08/01/2022,Levante,Mallorca,2,0,H
08/01/2022,Real Sociedad,Celta Vigo,1,0,H
08/01/2022,Granada,Barcelona,1,1,D
08/01/2022,Real Madrid,Valencia,4,1,H
09/01/2022,Rayo Vallecano,Real Betis,1,1,D
09/01/2022,Sevilla,Getafe,1,0,H
09/01/2022,Osasuna,Cadiz,2,0,H
09/01/2022,Alaves,Athletic Bilbao,0,0,D
09/01/2022,Villarreal,Atletico Madrid,2,2,D
10/01/2022,Espanyol,Elche,1,2,A
16/01/2022,Elche,Villarreal,1,0,H
18/01/2022,Real Betis,Alaves,4,0,H
18/01/2022,Cadiz,Espanyol,2,2,D
19/01/2022,Celta Vigo,Osasuna,2,0,H
19/01/2022,Valencia,Sevilla,1,1,D
20/01/2022,Getafe,Granada,4,2,H
21/01/2022,Espanyol,Real Betis,1,4,A
22/01/2022,Levante,Cadiz,0,2,A
22/01/2022,Villarreal,Mallorca,3,0,H
22/01/2022,Sevilla,Celta Vigo,2,2,D
22/01/2022,Atletico Madrid,Valencia,3,2,H
23/01/2022,Granada,Osasuna,0,2,A
23/01/2022,Real Madrid,Elche,2,2,D
23/01/2022,Rayo Vallecano,Athletic Bilbao,0,1,A
23/01/2022,Real Sociedad,Getafe,0,0,D
23/01/2022,Alaves,Barcelona,0,1,A
04/02/2022,Getafe,Levante,3,0,H
05/02/2022,Elche,Alaves,3,1,H
05/02/2022,Mallorca,Cadiz,2,1,H
05/02/2022,Celta Vigo,Rayo Vallecano,2,0,H
05/02/2022,Osasuna,Sevilla,0,0,D
06/02/2022,Valencia,Real Sociedad,0,0,D
06/02/2022,Barcelona,Atletico Madrid,4,2,H
06/02/2022,Real Betis,Villarreal,0,2,A
06/02/2022,Real Madrid,Granada,1,0,H
07/02/2022,Athletic Bilbao,Espanyol,2,1,H
11/02/2022,Sevilla,Elche,2,0,H
12/02/2022,Cadiz,Celta Vigo,0,0,D
12/02/2022,Villarreal,Real Madrid,0,0,D
12/02/2022,Rayo Vallecano,Osasuna,0,3,A
12/02/2022,Atletico Madrid,Getafe,4,3,H
13/02/2022,Alaves,Valencia,2,1,H
13/02/2022,Levante,Real Betis,2,4,A
13/02/2022,Real Sociedad,Granada,2,0,H
13/02/2022,Espanyol,Barcelona,2,2,D
14/02/2022,Mallorca,Athletic Bilbao,3,2,H
16/02/2022,Atletico Madrid,Levante,0,1,A
18/02/2022,Elche,Rayo Vallecano,2,1,H
19/02/2022,Granada,Villarreal,1,4,A
19/02/2022,Osasuna,Atletico Madrid,0,3,A
19/02/2022,Cadiz,Getafe,1,1,D
19/02/2022,Real Madrid,Alaves,3,0,H
20/02/2022,Espanyol,Sevilla,1,1,D
20/02/2022,Valencia,Barcelona,1,4,A
20/02/2022,Real Betis,Mallorca,2,1,H
20/02/2022,Athletic Bilbao,Real Sociedad,4,0,H
21/02/2022,Celta Vigo,Levante,1,1,D
25/02/2022,Levante,Elche,3,0,H
26/02/2022,Mallorca,Valencia,0,1,A
26/02/2022,Getafe,Alaves,2,2,D
26/02/2022,Rayo Vallecano,Real Madrid,0,1,A
26/02/2022,Atletico Madrid,Celta Vigo,2,0,H
27/02/2022,Villarreal,Espanyol,5,1,H
27/02/2022,Sevilla,Real Betis,2,1,H
27/02/2022,Real Sociedad,Osasuna,1,0,H
27/02/2022,Barcelona,Athletic Bilbao,4,0,H
28/02/2022,Granada,Cadiz,0,0,D
02/03/2022,Mallorca,Real Sociedad,0,2,A
04/03/2022,Alaves,Sevilla,0,0,D
05/03/2022,Osasuna,Villarreal,1,0,H
05/03/2022,Espanyol,Getafe,2,0,H
05/03/2022,Valencia,Granada,3,1,H
05/03/2022,Real Madrid,Real Sociedad,4,1,H
06/03/2022,Cadiz,Rayo Vallecano,2,0,H
06/03/2022,Elche,Barcelona,1,2,A
06/03/2022,Celta Vigo,Mallorca,4,3,H
06/03/2022,Real Betis,Atletico Madrid,1,3,A
07/03/2022,Athletic Bilbao,Levante,3,1,H
11/03/2022,Atletico Madrid,Cadiz,2,1,H
12/03/2022,Levante,Espanyol,1,1,D
12/03/2022,Granada,Elche,0,1,A
12/03/2022,Villarreal,Celta Vigo,1,0,H
12/03/2022,Getafe,Valencia,0,0,D
13/03/2022,Rayo Vallecano,Sevilla,1,1,D
13/03/2022,Real Betis,Athletic Bilbao,1,0,H
13/03/2022,Real Sociedad,Alaves,1,0,H
13/03/2022,Barcelona,Osasuna,4,0,H
14/03/2022,Mallorca,Real Madrid,0,3,A
18/03/2022,Athletic Bilbao,Getafe,1,1,D
19/03/2022,Alaves,Granada,2,3,A
19/03/2022,Elche,Valencia,0,1,A
19/03/2022,Osasuna,Levante,3,1,H
19/03/2022,Rayo Vallecano,Atletico Madrid,0,1,A
20/03/2022,Espanyol,Mallorca,1,0,H
20/03/2022,Cadiz,Villarreal,1,0,H
20/03/2022,Celta Vigo,Real Betis,0,0,D
20/03/2022,Sevilla,Real Sociedad,0,0,D
20/03/2022,Real Madrid,Barcelona,0,4,A
02/04/2022,Getafe,Mallorca,1,0,H
02/04/2022,Levante,Villarreal,2,0,H
02/04/2022,Celta Vigo,Real Madrid,1,2,A
02/04/2022,Atletico Madrid,Alaves,4,1,H
03/04/2022,Athletic Bilbao,Elche,2,1,H
03/04/2022,Real Betis,Osasuna,4,1,H
03/04/2022,Valencia,Cadiz,0,0,D
03/04/2022,Granada,Rayo Vallecano,2,2,D
03/04/2022,Barcelona,Sevilla,1,0,H
